K	213 	63.83
B	374 	66.18
B	301 	41.21
K	364 	59.29
K	192 	34.92
B	189 	35.57
B	192 	48.41
B	135 	59.79
B	17 	64.58
B	191 	29.09
B	134 	72.88
B	194 	71.56
K	157 	20.77
K	240 	47.61
K	70 	75.53
B	83 	29.49
K	144 	48.64
K	206 	1.90
K	70 	54.84
B	376 	49.94
B	206 	53.99
B	202 	39.67
B	225 	88.18
B	226 	12.37
K	365 	53.59
K	364 	65.71
B	167 	38.57
B	188 	41.11
B	7 	32.49
B	410 	90.55
K	259 	29.84
K	147 	18.50
B	88 	55.84
B	209 	57.11
B	376 	13.32
B	210 	10.47
B	211 	34.37
B	377 	44.69
B	416 	36.54
B	222 	55.51
B	221 	88.85
B	185 	27.17
K	366 	73.63
K	366 	48.44
B	187 	36.97
B	14 	51.89
B	410 	36.87
B	145 	59.91
B	146 	49.09
B	147 	8.65
K	155 	39.39
B	205 	62.98
B	208 	77.73
B	381 	58.36
K	87 	58.46
K	87 	96.45
B	408 	62.16
B	138 	10.62
B	11 	65.71
B	143 	70.68
K	255 	48.56
B	407 	4.70
B	66 	6.92
K	246 	75.88
K	153 	48.86
B	383 	66.43
B	383 	1.85
B	382 	63.88
K	87 	1.90
B	183 	58.86
K	253 	2.72
K	253 	38.67
B	69 	64.06
B	73 	49.81
B	74 	44.89
B	74 	54.04
B	179 	59.71
B	71 	46.74
B	103 	51.04
B	387 	67.71
B	178 	9.57
B	398 	33.04
B	395 	3.15
A	326 	18.47
A	291 	65.16
A	378 	73.58
A	237 	15.70
A	2 	1.12
A	61 	49.06
A	129 	2.42
A	124 	12.75
A	429 	54.61
K	56 	5.15
A	306 	63.86
A	297 	18.40
A	168 	18.25
A	196 	68.76
A	168 	28.67
A	22 	58.81
A	279 	33.54
A	229 	43.76
A	192 	52.69
K	32 	55.76
A	208 	59.34
A	426 	1.97
K	51 	43.54
A	7 	36.07
K	338 	19.07
A	150 	60.21
A	83 	35.89
K	31 	12.95
A	211 	50.36
A	386 	39.49
A	205 	61.38
K	64 	68.96
A	12 	51.26
A	155 	2.17
K	28 	45.39
A	114 	65.71
A	11 	53.24
K	342 	31.49
A	146 	65.41
K	337 	50.41
A	390 	34.49
K	49 	69.73
K	66 	48.26
A	182 	48.79
K	344 	42.84
A	143 	17.85
A	107 	4.37
A	69 	55.66
A	110 	10.07
A	220 	75.36
A	394 	62.83
K	348 	67.98
K	24 	45.56
K	106 	12.27
A	105 	49.39
A	396 	31.92
A	415 	77.96
K	289 	6.52
K	270 	73.78
K	270 	1.17
K	279 	30.19
B	252 	48.39
K	81 	60.13
K	266 	68.06
K	112 	84.00
K	278 	31.09
B	288 	69.86
K	293 	6.10
B	249 	26.97
A	405 	7.17
K	288 	49.06
K	264 	16.32
B	336 	47.46
B	288 	36.09
K	308 	48.91
B	314 	66.76
K	100 	54.29
B	237 	46.04
K	101 	45.06
B	43 	26.42
K	135 	7.27
B	59 	35.09
K	222 	12.60
B	233 	30.84
B	234 	76.61
B	50 	72.68
B	131 	55.21
B	120 	46.84
K	128 	71.13
B	278 	52.46
B	309 	19.10
B	303 	35.12
B	371 	52.66
B	424 	39.47
B	264 	60.03
B	231 	25.42
K	98 	29.14
K	319 	10.87
B	133 	25.12
K	166 	44.16
K	167 	0.15
K	141 	35.57
K	217 	48.04
B	371 	34.42
B	419 	38.74
B	418 	9.37
B	421 	69.83
K	322 	58.89
B	165 	52.16
K	241 	47.56
K	49 	67.53
B	152 	45.04
B	58 	57.49
K	208 	37.19
B	304 	39.07
B	416 	57.46
B	414 	57.14
B	19 	49.51
K	146 	74.56
K	143 	49.86
K	179 	45.91
B	113 	61.76
K	206 	72.06
B	14 	13.30
B	304 	72.98
B	224 	43.19
B	417 	40.66
B	16 	53.59
B	136 	40.59
B	18 	40.99
K	243 	69.13
K	183 	46.54
B	194 	10.60
B	194 	91.18
B	148 	54.61
B	81 	11.50
K	173 	54.89
B	112 	53.06
B	203 	48.11
B	378 	22.92
B	137 	47.39
B	12 	88.75
K	195 	56.84
K	244 	49.26
K	244 	14.45
B	379 	3.92
K	86 	3.57
B	138 	30.44
B	188 	62.76
B	141 	66.46
B	141 	70.33
K	245 	61.71
B	108 	85.33
B	380 	11.12
B	380 	1.45
B	172 	55.34
B	405 	59.26
B	404 	26.94
B	102 	49.64
B	180 	26.24
B	401 	30.17
A	332 	37.82
A	47 	49.44
A	236 	24.64
A	134 	53.59
A	48 	34.57
A	123 	34.44
A	429 	20.99
A	386 	0.37
A	423 	16.92
A	212 	5.30
A	421 	37.07
A	188 	38.07
A	169 	36.69
A	16 	42.19
A	190 	32.22
A	153 	31.64
A	210 	43.69
A	388 	36.44
K	339 	23.44
A	88 	30.54
A	9 	46.31
A	186 	39.52
K	72 	70.78
A	414 	39.82
K	70 	39.77
A	104 	3.35
B	326 	65.86
K	20 	4.70
A	415 	16.35
B	350 	68.11
B	249 	20.39
B	45 	46.46
K	279 	34.64
B	339 	32.49
B	286 	12.60
K	356 	3.57
K	291 	36.87
B	240 	28.47
K	82 	18.17
K	280 	36.27
A	98 	63.28
A	409 	37.34
K	284 	59.96
K	126 	13.17
B	305 	2.32
B	422 	24.19
B	260 	27.97
K	320 	12.85
B	47 	39.67
B	123 	65.88
B	372 	14.07
B	420 	50.71
K	309 	31.47
B	199 	55.74
K	92 	54.64
B	164 	52.24
B	52 	22.27
B	295 	22.14
B	267 	3.90
B	266 	62.93
B	166 	71.71
B	21 	57.64
B	50 	37.49
K	159 	6.52
K	70 	53.69
B	276 	7.87
B	227 	21.89
B	135 	21.02
B	190 	23.04
K	242 	32.27
K	145 	45.36
B	157 	53.76
B	115 	21.59
B	18 	34.79
B	210 	21.57
B	375 	19.12
B	413 	59.04
K	242 	16.20
B	204 	27.27
K	257 	37.04
K	197 	32.49
K	153 	39.62
B	406 	25.44
B	10 	24.07
B	386 	25.19
B	182 	26.47
B	01 	34.84
B	100 	59.51
A	245 	20.04
A	288 	44.91
A	1 	22.12
A	280 	55.81
A	55 	14.30
A	232 	8.47
A	23 	51.06
A	136 	39.02
K	62 	12.80
A	15 	48.01
A	138 	10.05
A	22 	43.76
A	151 	13.52
A	387 	34.62
A	396 	51.34
K	342 	6.42
K	347 	48.51
K	23 	44.41
K	336 	26.47
A	109 	2.90
K	24 	2.30
A	71 	10.67
B	327 	55.84
B	325 	44.66
A	102 	60.56
B	330 	31.24
K	79 	43.69
B	332 	49.34
B	344 	0.02
K	298 	10.20
B	238 	63.63
B	40 	54.59
B	363 	3.15
B	257 	5.72
K	290 	18.95
B	236 	57.14
B	45 	47.34
K	361 	5.20
K	136 	8.40
K	215 	28.59
K	321 	19.92
K	99 	24.89
B	230 	34.77
B	153 	17.80
B	154 	26.29
K	364 	19.07
B	150 	26.34
B	409 	30.94
K	366 	14.92
B	145 	66.18
K	153 	12.30
B	142 	15.17
B	11 	11.77
K	247 	4.97
B	386 	45.39
B	388 	44.29
B	398 	3.25
A	358 	18.80
A	273 	16.92
A	262 	9.05
A	278 	15.07
A	25 	8.82
A	300 	34.87
A	230 	47.34
A	35 	12.10
A	135 	23.62
A	277 	5.85
A	63 	10.07
A	115 	27.52
K	30 	43.86
A	207 	54.94
K	65 	54.66
A	392 	57.51
A	416 	13.72
K	47 	38.57
A	146 	20.67
A	77 	20.74
A	145 	46.56
A	395 	45.96
K	30 	24.79
B	288 	12.45
B	254 	30.44
B	250 	11.27
B	427 	15.80
B	163 	18.47
B	35 	0.32
B	35 	6.00
K	215 	5.50
B	427 	25.67
B	198 	4.87
B	22 	31.04
B	415 	30.47
B	417 	40.46
B	200 	38.19
B	149 	29.47
K	172 	3.47
K	258 	6.80
K	185 	31.59
B	144 	2.40
B	75 	2.27
B	382 	13.32
B	405 	21.27
B	104 	33.09
A	326 	16.15
A	372 	7.55
A	279 	27.44
A	234 	39.07
K	59 	3.25
A	309 	25.72
A	191 	42.86
A	385 	44.69
A	422 	7.15
A	16 	7.37
A	225 	3.67
A	419 	20.62
K	32 	38.87
K	22 	3.35
K	225 	2.55
K	282 	10.60
B	61 	38.07
B	289 	18.30
B	368 	23.59
K	331 	32.52
B	129 	16.45
B	28 	3.62
K	323 	18.15
K	262 	13.30
B	298 	6.80
B	23 	17.07
B	274 	1.40
K	322 	63.51
B	207 	13.87
B	71 	29.07
B	408 	0.75
A	325 	13.12
A	271 	1.57
A	99 	44.79
A	264 	0.17
A	157 	12.17
A	125 	4.10
A	155 	3.72
A	13 	29.82
K	113 	25.79
K	20 	36.09
K	352 	6.02
B	40 	44.71
K	265 	13.95
K	224 	11.87
B	44 	6.70
B	27 	37.59
B	59 	0.30
K	328 	9.32
B	155 	32.79
B	116 	38.24
B	191 	20.34
B	64 	9.77
B	203 	34.04
A	324 	6.30
A	284 	2.22
A	235 	6.10
A	381 	29.89
A	386 	0.12
K	340 	40.74
A	144 	24.67
K	106 	5.00
A	73 	6.82
A	103 	4.60
A	185 	9.42
K	69 	45.31
K	232 	40.34
B	42 	22.62
B	131 	26.99
K	313 	2.75
B	238 	0.42
K	323 	1.17
B	159 	7.75
B	292 	2.27
B	198 	0.52
B	5 	41.49
B	226 	11.52
K	322 	29.77
B	151 	39.84
B	86 	6.95
B	72 	4.27
B	407 	2.80
A	292 	9.15
A	438 	1.05
K	42 	43.01
A	91 	0.90
A	143 	23.77
A	102 	16.55
B	246 	14.55
K	77 	1.77
A	407 	4.25
B	291 	7.55
B	263 	9.80
K	119 	4.72
K	94 	13.97
B	73 	25.67
A	277 	4.12
A	233 	6.00
A	137 	7.10
A	31 	38.89
K	292 	16.57
K	161 	0.05
K	322 	2.47
K	316 	7.07
B	6 	28.74
K	207 	10.55
K	212 	5.27
B	414 	2.62
B	83 	18.92
B	67 	0.02
A	333 	16.00
A	327 	23.82
K	39 	17.47
A	72 	9.50
B	324 	38.82
B	287 	9.62
B	41 	28.37
K	30 	18.47
B	285 	15.37
B	271 	3.27
K	317 	10.15
B	421 	9.10
B	26 	29.64
B	205 	22.72
B	169 	6.37
B	170 	0.40
A	355 	3.75
A	242 	0.45
A	21 	5.55
A	18 	31.69
B	57 	48.44
B	373 	34.87
K	147 	0.82
B	158 	15.87
K	156 	13.17
A	360 	12.95
A	386 	22.84
A	138 	9.95
B	328 	6.82
B	362 	0.15
K	18 	1.85
B	164 	6.37
B	427 	13.02
A	253 	6.87
K	18 	33.74
K	211 	3.87
B	228 	28.32
B	31 	10.17
B	168 	3.45
B	7 	0.17
B	191 	0.20
B	109 	16.97
B	70 	17.27
A	49 	7.27
A	271 	2.25
A	232 	34.77
A	121 	6.72
A	193 	27.67
A	90 	10.70
B	322 	7.35
A	408 	0.77
K	120 	5.75
B	121 	3.05
K	317 	15.20
B	25 	0.42
K	194 	2.12
B	214 	14.47
B	69 	8.47
A	197 	0.27
K	271 	27.52
B	15 	7.85
B	105 	9.80
A	125 	2.02
A	3 	0.40
A	53 	0.50
A	21 	3.57
A	226 	16.77
B	46 	21.72
B	195 	0.15
A	355 	0.82
A	375 	7.30
A	167 	2.67
A	223 	10.02
K	340 	0.07
K	332 	8.55
K	267 	2.35
K	135 	2.75
K	93 	2.90
A	50 	0.02
A	270 	0.40
K	291 	0.37
K	126 	6.17
K	305 	0.02
B	407 	13.95
A	297 	12.37
A	265 	0.67
K	110 	11.80
A	206 	2.75
A	187 	0.12
K	116 	7.50
K	137 	17.42
B	275 	4.07
B	194 	0.55
B	86 	0.50
A	380 	0.37
A	51 	1.52
K	300 	29.42
B	119 	11.50
K	87 	25.44
B	394 	7.10
A	289 	3.45
A	91 	3.90
K	104 	9.30
K	167 	35.49
K	364 	6.37
B	145 	9.30
A	334 	10.17
A	47 	3.75
A	101 	0.62
B	304 	21.84
K	70 	5.77
B	137 	0.70
K	175 	14.87
B	354 	7.30
A	384 	8.47
A	150 	0.02
K	162 	61.93
B	410 	12.27
A	418 	0.10
B	51 	1.90
A	57 	4.85
A	231 	0.10
A	90 	9.25
K	72 	7.97
B	256 	36.39
K	19 	1.75
K	134 	0.85
B	81 	1.55
A	321 	0.32
A	269 	1.72
K	33 	3.95
B	1 	4.60
K	174 	0.20
K	253 	0.35
A	76 	5.02
K	78 	3.77
K	329 	0.77
B	190 	0.12
A	216 	4.00
K	142 	3.80
B	394 	1.07
A	322 	0.75
A	392 	21.14
K	163 	1.10
B	15 	0.42
K	304 	0.35
A	194 	3.77
A	90 	2.05
K	76 	0.55
K	106 	8.75
K	272 	1.30
K	287 	2.77
B	165 	1.87
A	193 	1.20
K	66 	0.27
K	162 	31.62
A	324 	2.55
A	340 	0.60
K	62 	18.00
A	256 	1.95
K	86 	0.95
B	419 	0.42
A	263 	0.10
B	223 	4.20
A	140 	12.95
B	356 	4.35
B	168 	1.30
A	41 	2.17
A	130 	1.15
B	253 	15.00
K	136 	0.55
B	203 	0.02
K	240 	0.32
B	13 	3.90
B	67 	0.27
A	79 	1.85
B	394 	1.90
A	45 	0.12
A	288 	0.95
A	137 	5.12
K	32 	0.20
A	67 	7.72
K	260 	3.57
K	140 	0.77
A	167 	1.90
B	123 	0.67
B	120 	3.30
B	195 	0.20
K	173 	0.50
K	29 	1.52
A	155 	1.27
K	29 	3.82
B	317 	1.35
B	292 	0.02
A	98 	0.35
B	98 	2.42
A	122 	5.27
A	187 	0.70
K	331 	1.52
B	370 	0.55
A	139 	0.90
A	180 	1.10
B	359 	4.05
A	185 	0.50
B	40 	4.92
B	278 	1.57
B	414 	0.02
A	45 	2.50
A	118 	10.85
A	140 	1.12
B	288 	2.55
A	49 	2.10
A	303 	2.55
B	329 	0.20
A	183 	31.12
B	42 	0.30
B	6 	0.20
K	96 	5.52
B	262 	17.62
K	181 	16.87
B	385 	1.97
A	91 	1.02
A	262 	1.67
B	51 	3.00
K	249 	1.02
B	395 	2.05
K	275 	2.77
K	297 	0.25
K	121 	0.45
B	372 	12.60
K	55 	0.02
A	171 	2.47
A	186 	31.57
A	227 	0.30
A	417 	3.85
K	202 	0.80
A	27 	0.50
A	187 	1.35
B	45 	0.52
B	221 	0.22
A	154 	0.20
A	76 	0.30
B	124 	0.95
A	432 	0.55
B	401 	3.82
A	245 	3.17
A	410 	0.02
A	48 	0.55
B	326 	0.52
K	300 	2.17
K	143 	1.95
B	406 	0.05
B	399 	2.10
K	342 	2.70
K	353 	0.40
A	187 	43.39
B	318 	0.72
A	393 	0.75
K	38 	0.02
B	111 	5.20
K	290 	0.40
K	85 	0.25
K	87 	1.92
B	316 	0.82
B	1 	0.05
B	30 	0.22
A	25 	0.85
K	29 	2.15
K	30 	1.47
B	387 	0.60
K	212 	0.82
A	196 	0.17
B	18 	0.27
B	389 	0.22
A	1 	0.92
K	315 	0.82
A	2 	0.30
A	193 	6.55
A	110 	0.15
B	186 	2.47
B	121 	0.42
B	172 	42.69
A	194 	0.20
K	164 	0.37
B	395 	9.55
B	415 	0.02
B	172 	9.02
A	125 	0.32
B	290 	0.65
B	275 	0.40
K	244 	0.22
A	121 	0.30
B	123 	1.05
A	55 	0.12
K	30 	0.25
B	266 	0.70
K	91 	0.80
A	251 	4.05
A	411 	9.62
K	190 	0.12
K	361 	0.15
B	362 	0.07
A	262 	27.64
A	85 	1.05
K	314 	3.35
B	410 	3.62
A	183 	1.60
B	53 	6.40
K	27 	0.07
A	392 	0.12
B	412 	1.77
K	64 	0.25
B	67 	0.05
B	29 	1.82
A	124 	3.32
A	159 	1.65
A	427 	2.52
K	108 	0.90
K	222 	18.25
B	423 	0.02
B	166 	1.10
K	247 	0.30
A	176 	0.70
A	89 	0.65
A	423 	0.67
K	235 	5.07
A	433 	0.10
K	210 	1.17
K	271 	0.07
K	271 	1.37
K	98 	0.02
B	26 	0.82
B	97 	0.20
K	333 	0.42
B	420 	0.12
A	29 	0.15
K	229 	0.95
K	99 	3.75
K	354 	3.52
B	403 	0.02
A	383 	1.22
B	383 	10.25
B	52 	0.40
A	420 	0.42
K	79 	0.60
K	201 	0.35
B	317 	2.15
B	269 	0.15
K	247 	1.35
A	398 	1.42
A	407 	0.27
K	87 	0.27
A	205 	0.22
B	203 	0.45
K	333 	0.52
B	172 	0.02
B	253 	0.10
B	382 	0.77
A	407 	0.37
K	60 	1.32
K	109 	0.22
A	258 	0.05
A	62 	0.25
A	22 	0.05
B	395 	1.00
K	279 	18.75
A	168 	0.02
A	155 	0.27
A	174 	0.65
B	322 	0.65
B	426 	0.02
B	50 	0.15
A	393 	10.47
B	270 	1.15
B	18 	0.07
K	201 	44.31
A	55 	1.37
A	204 	0.45
B	33 	0.02
A	50 	0.07
K	32 	0.17
B	337 	0.07
K	59 	35.84
K	39 	0.35
A	3 	0.97
B	251 	0.17
B	304 	0.05
A	93 	0.27
K	332 	0.10
A	330 	8.22
K	173 	1.67
A	414 	0.50
K	272 	2.67
B	341 	0.70
B	164 	0.37
K	318 	0.17
K	144 	0.22
A	363 	0.45
B	135 	0.10
A	287 	0.25
B	267 	0.12
A	178 	0.12
K	319 	14.15
A	175 	1.10
B	425 	2.27
K	140 	1.45
A	261 	0.27
K	49 	0.15
K	322 	7.00
A	299 	0.17
A	147 	17.45
A	297 	0.05
K	309 	0.27
K	209 	0.07
K	236 	0.05
B	172 	0.02
K	62 	7.25
A	421 	0.12
B	281 	0.22
K	209 	0.37
B	257 	0.25
B	366 	0.57
K	366 	0.55
B	398 	0.47
A	340 	0.50
A	208 	0.22
A	344 	0.05
K	316 	0.07
A	189 	0.15
A	376 	0.32
B	269 	0.15
A	17 	0.60
K	50 	0.02
B	54 	0.27
A	346 	0.07
A	220 	0.02
K	299 	0.25
B	134 	0.07
A	105 	11.80
K	142 	0.30
K	162 	40.51
B	122 	0.32
B	8 	0.05
K	160 	2.35
A	4 	1.05
B	311 	5.72
K	153 	0.07
A	172 	0.05
B	126 	0.02
B	294 	0.02
A	256 	0.72
K	58 	2.25
B	356 	0.02
A	302 	0.02
B	415 	0.05
K	342 	0.45
K	142 	0.65
A	158 	0.87
B	250 	0.10
K	41 	1.80
K	201 	3.02
A	98 	0.25
B	180 	1.35
B	336 	0.07
K	98 	1.27
B	187 	3.30
B	37 	0.05
A	388 	0.55
K	71 	0.77
K	180 	0.10
A	363 	0.12
K	316 	1.65
K	288 	0.17
A	155 	0.95
B	304 	20.00
A	27 	0.30
K	338 	1.27
K	311 	2.05
K	207 	0.20
K	284 	3.32
A	253 	0.12
K	229 	0.25
B	233 	0.27
B	137 	0.22
K	358 	2.47
A	438 	4.57
A	432 	1.10
A	148 	15.02
K	82 	0.37
A	277 	0.45
K	38 	2.35
B	204 	0.85
A	51 	0.37
K	92 	0.22
B	291 	5.27
K	361 	0.02
A	52 	0.12
A	364 	0.35
K	164 	0.10
K	160 	0.17
K	200 	25.44
K	346 	0.05
B	243 	0.22
B	213 	1.47
B	404 	0.30
B	309 	24.34
K	89 	0.65
A	121 	0.10
K	106 	0.12
B	73 	0.07
K	226 	2.07
B	176 	0.12
K	73 	0.02
K	156 	0.07
B	94 	0.02
A	184 	0.50
B	396 	0.67
B	195 	10.97
K	283 	0.65
A	373 	0.05
A	60 	0.20
A	113 	19.92
A	433 	39.47
B	239 	0.15
K	222 	0.82
K	109 	0.05
A	300 	0.10
K	188 	0.10
K	189 	3.90
B	146 	0.17
B	390 	0.30
A	61 	0.27
A	20 	0.37
A	337 	0.02
K	56 	0.47
A	53 	0.02
K	265 	0.67
B	310 	0.05
A	214 	0.02
K	142 	0.05
A	66 	0.02
B	332 	0.42
B	215 	0.32
A	415 	1.25
K	98 	0.20
B	52 	0.40
A	117 	1.05
B	166 	0.12
A	111 	0.12
B	47 	0.05
A	269 	0.57
A	198 	2.80
B	250 	1.02
A	200 	16.45
B	169 	0.02
K	238 	0.02
K	268 	0.27
B	195 	0.15
B	192 	1.45
B	191 	0.67
K	85 	0.17
A	117 	0.15
K	128 	0.05
B	84 	0.32
A	438 	0.15
A	331 	0.05
A	312 	0.22
K	261 	0.15
A	386 	0.37
A	183 	6.57
K	314 	0.50
K	181 	0.15
K	135 	0.02
B	55 	0.12
B	344 	0.02
B	96 	0.65
A	132 	0.22
B	413 	0.20
B	173 	0.10
K	283 	0.92
K	77 	1.37
A	109 	1.75
K	124 	0.17
A	254 	0.35
B	331 	0.12
K	295 	0.02
B	50 	0.05
K	183 	0.02
A	161 	0.30
K	30 	0.35
A	29 	0.85
K	194 	1.12
K	98 	2.62
A	52 	0.05
K	182 	0.02
K	286 	3.67
A	22 	0.30
B	61 	0.30
A	182 	0.05
B	1 	0.02
B	15 	0.02
A	140 	0.27
B	100 	0.02
A	258 	0.25
A	389 	18.72
K	278 	0.12
A	361 	0.25
B	172 	0.10
K	107 	0.05
K	191 	0.05
B	318 	0.02
K	279 	0.02
B	11 	0.07
B	14 	0.65
B	426 	1.20
A	181 	0.05
K	87 	0.57
B	345 	0.02
B	26 	0.02
B	67 	0.65
B	397 	1.27
A	69 	0.20
K	166 	0.77
K	34 	0.02
B	313 	0.45
B	256 	0.07
B	342 	0.02
B	406 	0.05
K	316 	0.05
B	99 	0.02
A	98 	0.05
B	293 	0.05
B	429 	0.02
K	210 	0.05
B	21 	0.05
A	216 	0.12
B	115 	0.02
B	251 	0.02
B	19 	0.10
A	393 	0.02
B	302 	0.20
A	375 	0.10
B	383 	0.02
K	190 	0.02
K	247 	0.02
A	270 	0.22
A	431 	0.62
K	39 	0.10
B	315 	0.22
K	196 	0.02
A	430 	0.95
A	429 	1.47
A	104 	0.25
A	235 	0.32
A	291 	0.27
K	324 	0.10
K	132 	0.02
A	277 	0.32
B	262 	0.02
B	307 	0.02
B	343 	1.00
A	390 	0.02
K	294 	0.12
K	55 	0.05
K	26 	0.10
B	272 	0.17
B	405 	1.70
K	60 	0.07
K	308 	0.27
A	414 	0.05
B	31 	0.02
K	211 	0.02
B	304 	0.87
B	422 	0.02
K	200 	0.95
A	151 	0.02
B	348 	0.12
A	372 	0.07
A	432 	0.07
A	105 	0.05
A	220 	0.85
A	337 	0.07
K	144 	0.05
K	211 	0.10
K	37 	0.02
B	192 	0.05
A	373 	0.25
B	375 	4.42
A	111 	19.35
A	431 	0.05
A	275 	0.02
A	176 	0.20
B	376 	7.90
B	344 	0.42
A	217 	0.42
K	354 	9.97
K	209 	0.07
K	193 	0.22
B	410 	0.02
K	317 	0.05
K	44 	0.32
A	200 	0.07
A	415 	0.02
A	416 	0.30
A	436 	0.07
B	331 	0.30
B	381 	0.12
A	54 	0.17
A	102 	0.05
K	287 	0.02
A	377 	0.30
A	364 	0.17
A	402 	0.02
A	97 	5.95
B	335 	0.02
K	299 	2.80
A	102 	0.02
B	416 	35.62
B	426 	1.65
B	405 	0.85
A	98 	0.80
A	26 	0.02
B	60 	0.15
B	322 	0.57
A	422 	0.22
K	366 	0.22
B	107 	0.27
A	158 	0.05
K	36 	0.02
A	409 	0.10
K	301 	0.35
A	148 	8.87
A	109 	0.05
K	124 	0.05
K	283 	0.07
A	305 	0.02
B	97 	19.62
B	385 	0.22
A	186 	0.52
B	384 	0.07
K	33 	0.05
A	44 	0.30
B	182 	0.02
B	255 	0.05
B	423 	2.87
B	59 	0.25
K	27 	0.17
